Type,Region,Residence Type,Service Type,Year,Coverage,Population,Service level
sdg,Latin America and the Caribbean,total,Sanitation,2014,6.64091,41545104.15416,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2014,16.12118,20514612.47822,Unimproved
sdg,Latin America and the Caribbean,urban,Sanitation,2014,4.2201,21030490.05411,Unimproved
sdg,Latin America and the Caribbean,total,Drinking water,2014,21.95282,137335493.39789,Basic service
sdg,Latin America and the Caribbean,rural,Drinking water,2014,44.45947,56575806.83135,Basic service
sdg,Latin America and the Caribbean,urban,Drinking water,2014,16.2057,80759686.82079,Basic service
sdg,Latin America and the Caribbean,total,Drinking water,2014,0.59562,3726145.71818,Limited service
sdg,Latin America and the Caribbean,rural,Drinking water,2014,1.82785,2325987.95291,Limited service
sdg,Latin America and the Caribbean,urban,Drinking water,2014,0.28096,1400157.77604,Limited service
sdg,Latin America and the Caribbean,total,Drinking water,2014,73.83605,461913824.64296,Safely managed service
sdg,Latin America and the Caribbean,rural,Drinking water,2014,40.59697,51660675.70098,Safely managed service
sdg,Latin America and the Caribbean,urban,Drinking water,2014,82.32372,410253149.0947,Safely managed service
sdg,Latin America and the Caribbean,total,Drinking water,2014,1.34295,8401421.54494,Surface water
sdg,Latin America and the Caribbean,rural,Drinking water,2014,5.84926,7443334.37058,Surface water
sdg,Latin America and the Caribbean,urban,Drinking water,2014,0.19226,958087.21043,Surface water
sdg,Latin America and the Caribbean,total,Drinking water,2014,2.27257,14217041.68042,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2014,7.26644,9246730.74561,Unimproved
sdg,Latin America and the Caribbean,urban,Drinking water,2014,0.99737,4970309.2623,Unimproved
sdg,Latin America and the Caribbean,rural,Hygiene,2015,59.75299,75879678.99689,Basic service
sdg,Latin America and the Caribbean,rural,Hygiene,2015,20.49998,26032708.32653,Limited service
sdg,Latin America and the Caribbean,rural,Hygiene,2015,19.74703,25076535.5152,No handwashing facility
sdg,Latin America and the Caribbean,rural,Sanitation,2015,67.41087,85604335.71091,At least basic
sdg,Latin America and the Caribbean,total,Sanitation,2015,57.64863,364558886.35993,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2015,56.90404,287588388.46571,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2015,4.61161,29162968.84726,Limited service
sdg,Latin America and the Caribbean,rural,Sanitation,2015,5.6125,7127247.43568,Limited service
sdg,Latin America and the Caribbean,urban,Sanitation,2015,4.36013,22035721.43521,Limited service
sdg,Latin America and the Caribbean,total,Sanitation,2015,3.18844,20163066.11442,Open defecation
sdg,Latin America and the Caribbean,rural,Sanitation,2015,11.28733,14333654.75437,Open defecation
sdg,Latin America and the Caribbean,urban,Sanitation,2015,1.15344,5829411.2991,Open defecation
sdg,Latin America and the Caribbean,total,Sanitation,2015,28.21259,178411033.78026,Safely managed service
sdg,Latin America and the Caribbean,urban,Sanitation,2015,33.59318,169777196.78727,Safely managed service
sdg,Latin America and the Caribbean,total,Sanitation,2015,6.33872,40084874.89813,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2015,15.68931,19923684.93753,Unimproved
sdg,Latin America and the Caribbean,urban,Sanitation,2015,3.98922,20161185.85804,Unimproved
sdg,Latin America and the Caribbean,total,Drinking water,2015,22.14416,140035423.24783,Basic service
sdg,Latin America and the Caribbean,rural,Drinking water,2015,44.98046,57120205.59896,Basic service
sdg,Latin America and the Caribbean,urban,Drinking water,2015,16.40612,82915217.57502,Basic service
sdg,Latin America and the Caribbean,total,Drinking water,2015,0.54271,3432012.93661,Limited service
sdg,Latin America and the Caribbean,rural,Drinking water,2015,1.82738,2320575.21798,Limited service
sdg,Latin America and the Caribbean,urban,Drinking water,2015,0.21992,1111437.70929,Limited service
sdg,Latin America and the Caribbean,total,Drinking water,2015,74.01999,468088220.84395,Safely managed service
sdg,Latin America and the Caribbean,rural,Drinking water,2015,40.98464,52045953.99282,Safely managed service
sdg,Latin America and the Caribbean,urban,Drinking water,2015,82.32072,416042267.73905,Safely managed service
sdg,Latin America and the Caribbean,total,Drinking water,2015,1.24595,7879152.98661,Surface water
sdg,Latin America and the Caribbean,rural,Drinking water,2015,5.48318,6963028.98887,Surface water
sdg,Latin America and the Caribbean,urban,Drinking water,2015,0.18127,916123.96273,Surface water
sdg,Latin America and the Caribbean,total,Drinking water,2015,2.04719,12946019.98501,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2015,6.72433,8539159.03999,Unimproved
sdg,Latin America and the Caribbean,urban,Drinking water,2015,0.87197,4406856.85874,Unimproved
sdg,Latin America and the Caribbean,rural,Hygiene,2016,59.27309,75090928.27548,Basic service
sdg,Latin America and the Caribbean,rural,Hygiene,2016,21.09783,26728078.22346,Limited service
sdg,Latin America and the Caribbean,rural,Hygiene,2016,19.62907,24867359.9803,No handwashing facility
sdg,Latin America and the Caribbean,rural,Sanitation,2016,68.66088,86983977.89719,At least basic
sdg,Latin America and the Caribbean,total,Sanitation,2016,56.83239,363186633.95272,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2016,55.69787,285374845.12575,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2016,4.56891,29197537.5313,Limited service
sdg,Latin America and the Caribbean,rural,Sanitation,2016,5.79183,7337456.93152,Limited service
sdg,Latin America and the Caribbean,urban,Sanitation,2016,4.26653,21860080.77394,Limited service
sdg,Latin America and the Caribbean,total,Sanitation,2016,2.79452,17858334.90938,Open defecation
sdg,Latin America and the Caribbean,rural,Sanitation,2016,10.07899,12768710.52932,Open defecation
sdg,Latin America and the Caribbean,urban,Sanitation,2016,0.99336,5089624.60798,Open defecation
sdg,Latin America and the Caribbean,total,Sanitation,2016,29.73501,190021204.14529,Safely managed service
sdg,Latin America and the Caribbean,urban,Sanitation,2016,35.2971,180849017.60321,Safely managed service
sdg,Latin America and the Caribbean,total,Sanitation,2016,6.06917,38784925.46131,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2016,15.4683,19596221.12122,Unimproved
sdg,Latin America and the Caribbean,urban,Sanitation,2016,3.74514,19188699.5667,Unimproved
sdg,Latin America and the Caribbean,total,Drinking water,2016,22.29129,142452197.25231,Basic service
sdg,Latin America and the Caribbean,rural,Drinking water,2016,45.48228,57619844.98112,Basic service
sdg,Latin America and the Caribbean,urban,Drinking water,2016,16.5571,84832353.43979,Basic service
sdg,Latin America and the Caribbean,total,Drinking water,2016,0.52635,3363646.43068,Limited service
sdg,Latin America and the Caribbean,rural,Drinking water,2016,1.82743,2315108.40749,Limited service
sdg,Latin America and the Caribbean,urban,Drinking water,2016,0.20465,1048538.06477,Limited service
sdg,Latin America and the Caribbean,total,Drinking water,2016,74.19159,474120342.79699,Safely managed service
sdg,Latin America and the Caribbean,rural,Drinking water,2016,41.35901,52396232.7943,Safely managed service
sdg,Latin America and the Caribbean,urban,Drinking water,2016,82.30975,421724111.84445,Safely managed service
sdg,Latin America and the Caribbean,total,Drinking water,2016,1.15148,7358492.66814,Surface water
sdg,Latin America and the Caribbean,rural,Drinking water,2016,5.13668,6507468.09619,Surface water
sdg,Latin America and the Caribbean,urban,Drinking water,2016,0.1661,851024.68393,Surface water
sdg,Latin America and the Caribbean,total,Drinking water,2016,1.83929,11753956.85252,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2016,6.1946,7847712.20014,Unimproved
sdg,Latin America and the Caribbean,urban,Drinking water,2016,0.7624,3906239.64464,Unimproved
sdg,Latin America and the Caribbean,rural,Hygiene,2017,59.09679,74664237.74429,Basic service
sdg,Latin America and the Caribbean,rural,Hygiene,2017,21.51463,27182075.76285,Limited service
sdg,Latin America and the Caribbean,rural,Hygiene,2017,19.38857,24495966.19153,No handwashing facility
sdg,Latin America and the Caribbean,rural,Sanitation,2017,69.53774,87855563.99903,At least basic
sdg,Latin America and the Caribbean,total,Sanitation,2017,55.85887,360621085.36917,Basic service
sdg,Latin America and the Caribbean,urban,Sanitation,2017,54.43944,282677337.18235,Basic service
sdg,Latin America and the Caribbean,total,Sanitation,2017,4.52564,29217218.95712,Limited service
sdg,Latin America and the Caribbean,rural,Sanitation,2017,5.97308,7546529.7936,Limited service
sdg,Latin America and the Caribbean,urban,Sanitation,2017,4.17345,21670688.68709,Limited service
sdg,Latin America and the Caribbean,total,Sanitation,2017,2.42171,15634366.40202,Open defecation
sdg,Latin America and the Caribbean,rural,Sanitation,2017,8.93219,11285131.46177,Open defecation
sdg,Latin America and the Caribbean,urban,Sanitation,2017,0.8376,4349234.89741,Open defecation
sdg,Latin America and the Caribbean,total,Sanitation,2017,31.31875,202191739.2216,Safely managed service
sdg,Latin America and the Caribbean,urban,Sanitation,2017,37.03025,192279912.54204,Safely managed service
sdg,Latin America and the Caribbean,total,Sanitation,2017,5.87504,37928843.05008,Unimproved
sdg,Latin America and the Caribbean,rural,Sanitation,2017,15.55699,19655054.44414,Unimproved
sdg,Latin America and the Caribbean,urban,Sanitation,2017,3.51926,18273794.38953,Unimproved
sdg,Latin America and the Caribbean,total,Drinking water,2017,22.45337,144957443.31925,Basic service
sdg,Latin America and the Caribbean,rural,Drinking water,2017,46.08124,58220083.172,Basic service
sdg,Latin America and the Caribbean,urban,Drinking water,2017,16.70432,86737358.39192,Basic service
sdg,Latin America and the Caribbean,total,Drinking water,2017,0.49179,3174963.95372,Limited service
sdg,Latin America and the Caribbean,rural,Drinking water,2017,1.65939,2096506.35168,Limited service
sdg,Latin America and the Caribbean,urban,Drinking water,2017,0.20769,1078457.58755,Limited service
sdg,Latin America and the Caribbean,total,Drinking water,2017,74.31618,479780245.8105,Safely managed service
sdg,Latin America and the Caribbean,rural,Drinking water,2017,41.65876,52632631.30346,Safely managed service
sdg,Latin America and the Caribbean,urban,Drinking water,2017,82.26226,427147604.59047,Safely managed service
sdg,Latin America and the Caribbean,total,Drinking water,2017,1.03575,6686759.57697,Surface water
sdg,Latin America and the Caribbean,rural,Drinking water,2017,4.88348,6169893.69961,Surface water
sdg,Latin America and the Caribbean,urban,Drinking water,2017,0.09954,516865.89846,Surface water
sdg,Latin America and the Caribbean,total,Drinking water,2017,1.70291,10993840.33956,Unimproved
sdg,Latin America and the Caribbean,rural,Drinking water,2017,5.71714,7223165.17191,Unimproved
sdg,Latin America and the Caribbean,urban,Drinking water,2017,0.72618,3770681.23004,Unimproved
sdg,Northern Africa and Western Asia,rural,Sanitation,2000,63.87993,99730002.60652,At least basic
sdg,Northern Africa and Western Asia,total,Sanitation,2000,51.39126,183763691.28484,Basic service
sdg,Northern Africa and Western Asia,urban,Sanitation,2000,48.41026,97525710.74477,Basic service
sdg,Northern Africa and Western Asia,total,Sanitation,2000,5.06903,18125720.7901,Limited service
sdg,Northern Africa and Western Asia,rural,Sanitation,2000,4.87321,7608105.38061,Limited service
sdg,Northern Africa and Western Asia,urban,Sanitation,2000,5.22078,10517615.26161,Limited service
sdg,Northern Africa and Western Asia,total,Sanitation,2000,9.05225,32368835.37569,Open defecation
sdg,Northern Africa and Western Asia,rural,Sanitation,2000,18.69022,29179371.92103,Open defecation
sdg,Northern Africa and Western Asia,urban,Sanitation,2000,1.5832,3189463.27517,Open defecation
sdg,Northern Africa and Western Asia,total,Sanitation,2000,26.24922,93861369.0504,Safely managed service
sdg,Northern Africa and Western Asia,urban,Sanitation,2000,39.8941,80369344.62745,Safely managed service
sdg,Northern Africa and Western Asia,total,Sanitation,2000,8.23824,29458125.49862,Unimproved
sdg,Northern Africa and Western Asia,rural,Sanitation,2000,12.55664,19603553.71082,Unimproved
sdg,Northern Africa and Western Asia,urban,Sanitation,2000,4.89166,9854572.87225,Unimproved
sdg,Northern Africa and Western Asia,total,Drinking water,2000,84.12675,300818537.22769,At least basic
sdg,Northern Africa and Western Asia,rural,Drinking water,2000,70.92563,110729827.29308,At least basic
sdg,Northern Africa and Western Asia,urban,Drinking water,2000,94.3571,190088707.3958,At least basic
sdg,Northern Africa and Western Asia,total,Drinking water,2000,3.96724,14185963.07419,Limited service
sdg,Northern Africa and Western Asia,rural,Drinking water,2000,6.11881,9552756.98344,Limited service
sdg,Northern Africa and Western Asia,urban,Drinking water,2000,2.29985,4633205.99428,Limited service
sdg,Northern Africa and Western Asia,total,Drinking water,2000,2.23472,7990864.52063,Surface water
sdg,Northern Africa and Western Asia,rural,Drinking water,2000,4.60415,7188043.79573,Surface water
sdg,Northern Africa and Western Asia,urban,Drinking water,2000,0.39851,802820.68048,Surface water
sdg,Northern Africa and Western Asia,total,Drinking water,2000,9.67129,34582377.17749,Unimproved
sdg,Northern Africa and Western Asia,rural,Drinking water,2000,18.35141,28650405.54689,Unimproved
sdg,Northern Africa and Western Asia,urban,Drinking water,2000,2.94454,5931972.7107,Unimproved
sdg,Northern Africa and Western Asia,rural,Sanitation,2001,64.19199,101404727.65,At least basic
sdg,Northern Africa and Western Asia,total,Sanitation,2001,51.21132,186577775.52169,Basic service
sdg,Northern Africa and Western Asia,urban,Sanitation,2001,48.21096,99487266.49655,Basic service
sdg,Northern Africa and Western Asia,total,Sanitation,2001,5.07856,18502667.89421,Limited service
